Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      30/30          std::chrono::duration<long, std::ratio<1l, 1000l> >* std::__relocate_a<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >(std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&) [258]
[151]    0.0    0.00    0.00      30         std::chrono::duration<long, std::ratio<1l, 1000l> >* std::__niter_base<std::chrono::duration<long, std::ratio<1l, 1000l> >*>(std::chrono::duration<long, std::ratio<1l, 1000l> >*) [151]
-----------------------------------------------
                0.00    0.00      30/30          unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [259]
[152]    0.0    0.00    0.00      30         unsigned long* std::__niter_base<unsigned long*>(unsigned long*) [152]
-----------------------------------------------
                0.00    0.00      10/30          std::pair<int, int>::pair<int, int&, true>(int&&, int&) [225]
                0.00    0.00      20/30          std::pair<int, int>::operator=(std::pair<int, int>&&) [226]
[153]    0.0    0.00    0.00      30         int&& std::forward<int>(std::remove_reference<int>::type&) [153]
-----------------------------------------------
                0.00    0.00      25/25          addRandomObstacles(MyGraph&, int) [293]
[154]    0.0    0.00    0.00      25         MyGraph::setObstacle(int, int) [154]
                0.00    0.00      25/53073       MyGraph::isValidLocation(int, int) const [41]
                0.00    0.00      25/25          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [157]
                0.00    0.00      25/25          std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [156]
                0.00    0.00      25/125         std::_Bit_reference::operator=(bool) [127]
-----------------------------------------------
                0.00    0.00      25/25          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [157]
[155]    0.0    0.00    0.00      25         std::_Bit_iterator::operator[](long) const [155]
                0.00    0.00      25/36          std::operator+(std::_Bit_iterator const&, long) [144]
                0.00    0.00      25/125         std::_Bit_iterator::operator*() const [126]
-----------------------------------------------
                0.00    0.00      25/25          MyGraph::setObstacle(int, int) [154]
[156]    0.0    0.00    0.00      25         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [156]
-----------------------------------------------
                0.00    0.00      25/25          MyGraph::setObstacle(int, int) [154]
[157]    0.0    0.00    0.00      25         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [157]
                0.00    0.00      25/35          std::vector<bool, std::allocator<bool> >::begin() [145]
                0.00    0.00      25/25          std::_Bit_iterator::operator[](long) const [155]
-----------------------------------------------
                0.00    0.00       5/25          void std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_realloc_insert<std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [285]
                0.00    0.00      10/25          void std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::construct<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [223]
                0.00    0.00      10/25          void __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::construct<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [205]
[158]    0.0    0.00    0.00      25         std::chrono::duration<long, std::ratio<1l, 1000l> > const& std::forward<std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::remove_reference<std::chrono::duration<long, std::ratio<1l, 1000l> > const&>::type&) [158]
-----------------------------------------------
                0.00    0.00      11/23          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [202]
                0.00    0.00      12/23          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [179]
[159]    0.0    0.00    0.00      23         unsigned long* std::__addressof<unsigned long>(unsigned long&) [159]
-----------------------------------------------
                0.00    0.00      11/22          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [194]
                0.00    0.00      11/22          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [197]
[160]    0.0    0.00    0.00      22         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [160]
                0.00    0.00      44/44          std::_Bit_iterator::_Bit_iterator() [140]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [202]
                0.00    0.00      11/22          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [193]
[161]    0.0    0.00    0.00      22         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [161]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [163]
[162]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [162]
-----------------------------------------------
                0.00    0.00      10/21          std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [224]
                0.00    0.00      11/21          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [194]
[163]    0.0    0.00    0.00      21         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [163]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [162]
-----------------------------------------------
                0.00    0.00      20/20          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [239]
[164]    0.0    0.00    0.00      20         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [164]
-----------------------------------------------
                0.00    0.00      20/20          main [1]
[165]    0.0    0.00    0.00      20         std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [165]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_check_len(unsigned long, char const*) const [281]
[166]    0.0    0.00    0.00      20         std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::size() const [166]
-----------------------------------------------
                0.00    0.00      10/20          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [253]
                0.00    0.00      10/20          std::vector<bool, std::allocator<bool> >::size() const [214]
[167]    0.0    0.00    0.00      20         std::vector<bool, std::allocator<bool> >::end() const [167]
                0.00    0.00      20/20          std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [169]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_move_assign(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&, std::integral_constant<bool, true>) [248]
[168]    0.0    0.00    0.00      20         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data&) [168]
                0.00    0.00      60/60          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data const&) [132]
                0.00    0.00      20/6673        std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [102]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<bool, std::allocator<bool> >::end() const [167]
[169]    0.0    0.00    0.00      20         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [169]
                0.00    0.00      20/51798       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [43]
-----------------------------------------------
                0.00    0.00      10/20          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [240]
                0.00    0.00      10/20          std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [231]
[170]    0.0    0.00    0.00      20         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [170]
-----------------------------------------------
                0.00    0.00      10/20          void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [311]
                0.00    0.00      10/20          std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&) [333]
[171]    0.0    0.00    0.00      20         std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&) [171]
-----------------------------------------------
                0.00    0.00      20/20          unsigned long* std::copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [268]
[172]    0.0    0.00    0.00      20         unsigned long* std::__miter_base<unsigned long*>(unsigned long*) [172]
-----------------------------------------------
                0.00    0.00      20/20          std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [269]
[173]    0.0    0.00    0.00      20         std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [173]
-----------------------------------------------
                0.00    0.00      20/20          std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [260]
[174]    0.0    0.00    0.00      20         std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [174]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&&) [219]
[175]    0.0    0.00    0.00      20         std::remove_reference<std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&>(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&) [175]
